age,NumberOfDependents,MonthlyIncome,DebtRatio,NumberOfOpenCreditLinesAndLoans,NumberRealEstateLoansOrLines,RevolvingUtilizationOfUnsecuredLines,NumberOfTime30-59DaysPastDueNotWorse,NumberOfTime60-89DaysPastDueNotWorse,NumberOfTimes90DaysLate,imputed_income
37,0.0,5437.0,0.0,0,0,0.9999999,0,0,1,1.0
59,0.0,5427.0,0.574797347,12,1,0.180319766,0,0,0,0.0
66,0.0,8400.0,0.01690275,15,0,0.038849962,0,0,0,0.0
60,0.0,1200.0,0.07743547,7,0,0.038664459,0,0,0,0.0
24,0.0,5437.0,0.0018392495861688431,2,0,0.343656344,0,0,0,1.0
46,0.0,8300.0,0.086857005,9,0,0.049984211,0,0,0,0.0
54,0.0,23000.0,0.477480034,15,6,0.024999219,1,0,0,0.0
48,3.0,5437.0,1.4592606216663602,22,2,0.547821442,0,0,0,1.0
49,0.0,5280.0,0.313766332,7,2,0.252511452,1,0,0,0.0
56,0.0,5870.0,0.239311872,4,1,0.0,0,0,0,0.0
66,0.0,890.0,0.298540965,10,0,0.017124786,0,0,0,0.0
78,0.0,2220.0,0.008554705,3,0,0.002212672,0,0,0,0.0
37,0.0,4800.0,0.269110602,11,2,0.131442109,0,0,0,0.0
59,2.0,9500.0,0.020524155,0,0,0.9999999,0,0,2,0.0
85,0.0,10182.0,0.103800452,10,1,0.046484285,0,0,0,0.0
60,0.0,9750.0,0.013024305,3,0,0.166763939,0,0,0,0.0
64,0.0,3200.0,0.191815058,7,0,0.088515364,0,0,0,0.0
50,0.0,5833.0,0.927322592,15,4,0.008816852,0,0,0,0.0
50,0.0,3500.0,0.131676664,7,0,0.004579803,0,0,0,0.0
42,2.0,6800.0,0.401411557,13,1,0.088375504,0,0,0,0.0
25,0.0,5437.0,0.0949052786463123,2,0,1.0929557681400022,1,2,0,1.0
53,0.0,5458.0,0.40630152,14,1,0.456138953,0,0,0,0.0
58,,5437.0,0.004414199006805224,0,0,0.9999999,0,0,0,1.0
60,0.0,12000.0,0.080409966,6,0,0.867618152,1,2,0,0.0
56,0.0,4340.0,0.57313983,8,1,0.0,0,0,0,0.0
31,0.0,5540.0,0.016423028,7,0,0.08619075,1,0,0,0.0
39,3.0,3000.0,0.211596135,5,1,0.067824121,0,0,0,0.0
40,2.0,5437.0,0.7824167739562259,13,3,0.29121772,4,0,0,1.0
61,0.0,1200.0,0.012489592,2,0,0.020783499,0,0,0,0.0
59,0.0,5437.0,1.0645576604745264,11,1,0.199325604,0,0,0,1.0
62,0.0,7533.0,0.555216353,24,2,0.1966031,0,0,0,0.0
51,0.0,5437.0,0.2026853043958065,4,1,0.002883587,0,0,0,1.0
54,0.0,5442.0,0.142200992,2,1,0.067155474,0,0,0,0.0
72,0.0,5437.0,0.02078352032370793,21,0,0.113465204,0,0,0,1.0
26,0.0,5437.0,0.1265403715284164,6,0,0.0,0,0,0,1.0
67,2.0,5000.0,0.01039792,5,0,0.029736435,0,0,0,0.0
70,0.0,2473.0,0.0,5,0,0.9999999,0,0,0,0.0
37,0.0,3360.0,0.0,1,0,0.0,0,0,0,0.0
38,1.0,3525.0,0.104651163,6,0,0.880239521,0,0,0,0.0
83,,5437.0,0.0038624241309545707,7,0,0.022935078,0,0,0,1.0
79,0.0,5437.0,0.0018392495861688431,4,0,0.021427296,1,0,0,1.0
40,2.0,8000.0,0.299712536,7,2,0.613710903,0,0,0,0.0
70,0.0,6668.0,0.176788124,9,0,0.771048022,0,1,2,0.0
53,2.0,5100.0,0.525975299,12,1,0.118171664,1,0,0,0.0
48,1.0,9000.0,0.288967892,12,1,0.305625976,0,0,0,0.0
42,0.0,1500.0,0.102598268,5,0,0.292155767,0,0,0,0.0
48,1.0,4900.0,0.182207713,3,0,0.96190381,0,0,0,0.0
40,0.0,8482.0,0.459035718,9,2,0.029382278,0,0,0,0.0
63,0.0,4333.0,0.463313336,6,2,0.291688724,0,0,0,0.0
59,0.0,8633.0,0.213690063,11,2,0.001540009,0,0,0,0.0
57,1.0,5000.0,0.412717457,20,1,0.0,0,0,0,0.0
43,0.0,8300.0,0.308517046,7,1,0.059949001,0,0,0,0.0
66,0.0,15000.0,0.244317046,19,2,0.262810378,0,0,0,0.0
69,1.0,5066.0,0.262680087,6,1,0.057357504,0,0,0,0.0
80,1.0,5437.0,0.17252161118263748,7,1,0.151093876,0,0,0,1.0
67,0.0,5437.0,0.001103549751701306,10,1,0.002735812,0,0,0,1.0
39,0.0,5437.0,0.25804671693948866,3,1,0.020704258,0,0,0,1.0
32,0.0,3600.0,1.450430436,11,2,0.012142017,0,0,0,0.0
57,2.0,8891.0,0.217049033,9,2,0.120809489,0,0,0,0.0
50,1.0,5000.0,0.439712058,10,1,0.355103792,0,0,0,0.0
52,0.0,5437.0,0.2858193856906382,7,1,0.0,0,0,0,1.0
70,0.0,10000.0,0.00239976,7,0,0.0,0,0,0,0.0
63,0.0,5437.0,0.0,1,0,0.9999999,0,0,0,1.0
47,2.0,4133.0,0.342283503,9,1,0.359724542,0,0,0,0.0
56,3.0,10250.0,0.22739245,9,2,0.218811776,0,0,0,0.0
67,0.0,5782.0,0.788690991,26,3,0.195242218,0,0,0,0.0
54,1.0,9200.0,0.336702532,14,3,0.265117038,0,0,0,0.0
67,0.0,5437.0,0.12249402243884495,8,0,0.019958369,0,0,0,1.0
39,4.0,9400.0,0.460482927,8,2,0.518609028,0,0,0,0.0
66,1.0,4167.0,0.444577735,25,1,0.040440217,0,0,0,0.0
49,0.0,4700.0,0.687726016,11,3,0.048028029,3,0,0,0.0
24,0.0,4000.0,0.065733567,5,0,0.000235266,0,0,0,0.0
65,1.0,2236.0,0.27492177,8,0,0.022410089,0,0,0,0.0
58,0.0,8000.0,2.4702802109800093,15,1,0.9999999,3,1,1,0.0
33,0.0,7377.0,0.333017078,5,1,0.048967675,0,0,0,0.0
55,0.0,5437.0,0.07430568328122127,5,0,0.007771371,0,0,0,1.0
64,2.0,6670.0,0.100884425,8,2,0.007690293,0,0,0,0.0
45,0.0,5437.0,0.38642633805407395,8,1,0.092989328,0,1,0,1.0
62,0.0,3650.0,0.820870994,11,2,0.112206041,0,0,0,0.0
37,3.0,4802.0,0.560899438,8,1,0.246136747,1,0,0,0.0
36,0.0,5000.0,0.044191162,3,0,0.001298942,0,0,0,0.0
46,2.0,7000.0,0.048135981,1,0,0.936171986,0,0,0,0.0
54,0.0,6598.0,0.641915442,11,2,0.958910585,0,0,0,0.0
42,2.0,10400.0,0.45947505,8,2,0.453777685,0,0,0,0.0
62,0.0,4420.0,0.411219181,8,1,0.22338195,0,0,0,0.0
24,0.0,5437.0,0.09251425418429281,1,0,0.9999999,1,0,0,1.0
41,1.0,8700.0,0.373175497,9,1,0.558291442,0,0,0,0.0
71,0.0,8333.0,0.244060475,3,1,0.042564574,0,0,0,0.0
44,2.0,3000.0,0.33188937,4,1,0.010312097,0,0,0,0.0
59,0.0,8500.0,0.230443477,8,2,0.001444364,0,0,0,0.0
80,0.0,5437.0,0.0009196247930844216,1,0,0.005899803,0,0,0,1.0
41,0.0,5083.0,0.37411487,7,2,0.538860104,0,0,0,0.0
39,2.0,8000.0,0.412698413,7,1,0.0,0,0,0,0.0
77,2.0,5058.0,0.417473809,8,1,0.208346066,0,0,0,0.0
29,0.0,3000.0,0.249583472,4,0,0.776128829,0,0,0,0.0
72,0.0,8613.0,0.573020664,15,4,0.000683171,0,0,0,0.0
56,,5437.0,0.5238182821408865,4,1,0.060834151,0,0,0,1.0
48,1.0,4183.0,0.025095602,1,0,0.9999999,1,0,2,0.0
42,1.0,10000.0,0.302969703,6,1,0.157317383,0,0,0,0.0
71,0.0,1542.0,0.154244977,11,0,0.005422926,0,0,0,0.0
35,0.0,3600.0,0.206331575,7,0,0.605018506,0,0,0,0.0
52,3.0,15000.0,0.852543164,10,4,0.0,0,0,0,0.0
45,0.0,6567.0,0.454323995,8,2,0.519032831,0,0,0,0.0
58,4.0,12749.0,0.13427451,10,2,0.006063214,0,0,0,0.0
53,1.0,6900.0,0.287204753,11,1,0.432109402,0,0,0,0.0
57,0.0,5900.0,0.635993899,8,3,0.042425193,0,0,0,0.0
67,0.0,1807.0,2.4702802109800093,12,3,0.532392113,0,0,0,0.0
32,0.0,2950.0,0.508980007,7,1,0.140692965,0,0,0,0.0
55,1.0,6902.0,0.347819788,9,0,0.374649881,0,0,0,0.0
27,0.0,5437.0,0.17730366010667648,5,0,0.04261284,0,0,0,1.0
70,0.0,6654.0,0.518106687,15,3,0.69502346,0,0,0,0.0
47,3.0,12060.0,0.382057872,6,2,0.204089168,0,0,0,0.0
47,2.0,7131.0,0.429893438,5,1,0.188430487,0,0,0,0.0
30,0.0,6666.0,0.077096145,9,0,0.177483476,1,0,0,0.0
38,2.0,6000.0,0.433427762,7,1,0.004299785,0,0,0,0.0
44,0.0,4000.0,0.04323919,2,0,0.977245303,1,0,0,0.0
55,0.0,3250.0,0.481082744,9,1,0.46606495,0,0,0,0.0
34,0.0,4000.0,0.305923519,10,1,0.180283239,0,0,0,0.0
39,1.0,7083.0,0.652738566,9,2,0.0,0,0,0,0.0
62,0.0,2400.0,0.578508955,17,1,0.158889599,1,0,0,0.0
79,0.0,5181.0,0.078927055,5,0,0.001981445,0,0,0,0.0
28,0.0,3500.0,0.025135676,2,0,0.013972056,1,0,0,0.0
45,3.0,11700.0,0.366891719,11,4,0.0,0,0,0,0.0
63,,5437.0,0.5201397829685488,16,2,0.619483141,0,0,0,1.0
41,1.0,7500.0,0.484202106,5,2,0.512674366,0,0,0,0.0
49,5.0,5437.0,0.13812764392128013,4,0,0.684462173,0,0,0,1.0
84,0.0,5437.0,0.004414199006805224,9,0,0.011725384,0,0,0,1.0
77,0.0,2900.0,0.332643916,16,2,0.056352979,1,0,0,0.0
39,0.0,5437.0,0.18962663233400773,4,1,0.074070034,1,0,0,1.0
54,0.0,5437.0,0.5835938936913739,8,1,0.702286105,0,0,0,1.0
31,0.0,5437.0,0.37189626632334005,3,1,0.92020399,0,0,0,1.0
25,0.0,1800.0,0.229872293,6,0,0.419240169,0,0,0,0.0
38,2.0,13103.0,0.178266178,10,1,0.081444165,0,0,0,0.0
78,0.0,6000.0,0.31928012,18,2,0.146963902,0,0,0,0.0
31,0.0,5666.0,0.239985883,7,0,0.66669344,0,2,0,0.0
38,0.0,6667.0,0.465806839,6,2,0.34630906,0,0,0,0.0
37,2.0,3159.0,1.444936709,12,2,0.003582339,1,0,0,0.0
50,1.0,7498.0,0.140952127,9,2,0.019777868,0,0,0,0.0
77,0.0,4000.0,0.0,7,0,0.0,1,0,0,0.0
75,0.0,5437.0,0.6527496781313225,10,2,0.658601166,0,0,0,1.0
78,0.0,5437.0,0.25731101710502113,10,1,0.068494428,0,0,0,1.0
43,1.0,8333.0,0.23638109,5,2,0.932295386,2,0,0,0.0
68,1.0,3000.0,0.042319227,7,0,0.054415219,0,0,0,0.0
43,2.0,6000.0,0.285285786,5,0,0.84648898,0,0,0,0.0
36,0.0,7009.0,0.22467903,8,1,0.05911664,0,0,0,0.0
60,0.0,5437.0,0.09288210410152657,3,0,0.746543779,0,1,0,1.0
79,1.0,5437.0,0.17528048556189074,3,1,0.0,0,0,0,1.0
57,0.0,4900.0,0.269536829,10,0,0.487403647,0,0,0,0.0
83,0.0,2400.0,0.046230737,4,0,0.081232008,0,0,0,0.0
67,1.0,21000.0,0.114661207,10,1,0.154878659,0,0,0,0.0
43,1.0,5902.0,0.640860579,7,2,0.617884553,0,0,0,0.0
32,4.0,5250.0,0.332698534,5,1,0.012881595,0,0,0,0.0
32,0.0,5437.0,0.4730549935626264,5,2,0.080738385,0,0,0,1.0
43,2.0,4339.0,0.322119816,6,1,0.291387915,1,0,0,0.0
56,0.0,5437.0,0.437189626632334,8,2,0.278761479,0,0,0,1.0
42,0.0,7600.0,0.510590712,12,4,0.329978001,0,0,0,0.0
59,0.0,4500.0,0.324150189,6,1,0.147526694,0,0,0,0.0
57,1.0,8000.0,0.285339333,11,2,0.041029236,0,0,0,0.0
39,2.0,1.0,2.4702802109800093,6,1,0.326391283,0,0,0,0.0
43,0.0,7500.0,0.791761099,12,3,0.000937237,0,0,0,0.0
58,0.0,5300.0,0.387662705,8,1,0.0,0,0,1,0.0
54,0.0,7175.0,0.119704571,6,1,0.01820662,0,0,0,0.0
59,0.0,5437.0,1.6225859849181534,9,4,0.358842744,0,0,0,1.0
52,0.0,5437.0,0.9786647048004414,6,3,0.0,0,0,0,1.0
64,,5437.0,0.0027588743792532648,9,0,0.013344599,0,0,0,1.0
34,2.0,11833.0,0.348571911,6,1,0.236148027,0,0,0,0.0
54,0.0,5437.0,0.34559499724112563,3,1,0.890859365,0,0,0,1.0
69,0.0,5437.0,0.04487768990251977,9,1,0.028037561,0,0,0,1.0
36,0.0,5437.0,0.20709950340261174,4,1,0.906690592,0,0,0,1.0
35,0.0,7600.0,0.308117353,7,1,0.0,0,0,0,0.0
37,1.0,5800.0,0.468539907,4,1,0.63503264,0,0,0,0.0
31,2.0,4600.0,0.548359052,11,2,0.973947767,0,0,0,0.0
79,0.0,4800.0,0.004582379,6,0,0.040051889,0,0,0,0.0
24,0.0,1166.0,0.023993145,1,0,0.946053946,0,0,0,0.0
26,0.0,5437.0,0.1280117711973515,3,0,0.974051896,1,0,1,1.0
44,2.0,12000.0,0.111990667,5,0,0.891116488,0,0,0,0.0
30,0.0,2623.0,0.200457317,2,0,0.392721456,0,0,0,0.0
49,4.0,10112.0,0.284683081,9,1,0.428358605,0,0,0,0.0
49,,5437.0,0.0,0,0,0.9999999,0,0,0,1.0
53,1.0,6200.0,0.406063538,14,2,0.230353121,0,0,0,0.0
39,2.0,7666.0,0.212469023,7,3,0.0,0,0,0,0.0
51,0.0,2940.0,0.229513771,9,0,0.784596596,0,0,0,0.0
64,2.0,9000.0,2.4702802109800093,10,1,0.148451482,0,0,0,0.0
69,1.0,5437.0,0.263932315615229,8,1,0.002327592,0,0,1,1.0
70,,5437.0,0.014530071730733861,3,0,0.00336984,0,0,0,1.0
77,0.0,5437.0,0.2133529519955858,7,1,0.0,0,0,0,1.0
66,3.0,19566.0,0.257065467,12,3,0.169487695,2,1,0,0.0
81,0.0,5437.0,0.005885598675740298,10,0,0.061523501,0,0,0,1.0
23,0.0,2959.0,0.038175676,6,0,0.82661513,0,0,0,0.0
65,0.0,4102.0,0.021447721,4,0,0.083969029,0,0,0,0.0
45,2.0,3600.0,0.68703138,18,2,0.016700457,0,0,0,0.0
51,0.0,4533.0,0.012130569,4,0,0.041122442,0,0,0,0.0
64,1.0,6000.0,0.255290785,6,0,0.07083751,0,0,0,0.0
63,0.0,1305.0,0.148545176,4,0,0.109768344,0,0,0,0.0
68,0.0,2500.0,0.338664534,9,1,0.014390992,0,0,0,0.0
48,0.0,7885.0,0.161805732,13,1,0.485682968,0,0,0,0.0
57,0.0,4206.0,0.228428809,6,1,0.010743358,0,0,0,0.0
29,0.0,3000.0,0.0,1,0,0.0,0,0,0,0.0
50,0.0,5437.0,0.5392679786647048,7,1,0.223579357,0,0,0,1.0
51,1.0,2750.0,0.507088332,10,0,0.645490301,0,0,0,0.0
41,0.0,5460.0,0.496429225,7,1,0.367493664,0,0,0,0.0
50,0.0,5437.0,0.6483354791245172,6,1,0.9999999,0,0,0,1.0
63,0.0,10333.0,0.151732146,12,2,0.0,0,0,0,0.0
56,0.0,8700.0,0.879324216,16,2,0.12628512,0,0,0,0.0
56,0.0,5600.0,0.261024817,9,1,0.005395164,0,0,0,0.0
39,0.0,5437.0,0.004230274048188339,0,0,0.9999999,0,0,0,1.0
75,0.0,5437.0,0.07246643369505242,10,0,0.024773875,0,0,0,1.0
48,1.0,5000.0,0.266546691,8,1,0.045619076,0,0,0,0.0
86,0.0,6306.0,0.017758047,5,0,0.098302825,0,0,0,0.0
46,2.0,8500.0,0.393836019,6,1,0.91513228,0,0,0,0.0
66,1.0,4600.0,0.355357531,7,1,0.577147324,0,0,1,0.0
37,1.0,3000.0,0.983338887,11,1,0.561272526,0,0,0,0.0
48,0.0,5437.0,2.4702802109800093,4,1,0.108888968,0,0,0,1.0
65,0.0,5437.0,0.8162589663417326,29,3,0.295639861,0,0,0,1.0
53,1.0,13033.0,0.322387602,12,1,0.180454582,1,0,0,0.0
47,3.0,10250.0,0.651546191,13,2,0.763098722,0,0,0,0.0
39,0.0,2950.0,0.256523212,9,0,0.897611553,0,0,0,0.0
67,,5437.0,0.0016553246275519589,4,0,0.00679966,0,0,0,1.0
56,1.0,5791.0,0.365849448,21,2,0.273496482,0,0,0,0.0
28,0.0,6600.0,0.269201636,5,1,0.463034407,0,0,0,0.0
33,0.0,3900.0,1.014098949,8,2,0.268538147,0,0,0,0.0
61,0.0,5786.0,0.131328841,3,1,0.121575685,0,0,0,0.0
68,0.0,5121.0,0.510542757,4,1,0.786035661,0,0,0,0.0
29,0.0,5437.0,0.016369321316902705,2,0,0.116050154,0,0,0,1.0
53,0.0,5437.0,0.2837962111458525,5,1,0.035054057,0,0,0,1.0
65,1.0,20000.0,0.262086896,22,5,0.522681976,0,0,0,0.0
61,0.0,4300.0,0.348523599,4,1,0.028142879,0,0,0,0.0
61,1.0,8000.0,0.006499188,2,0,0.087095645,0,0,0,0.0
36,4.0,4467.0,0.087063563,2,0,0.000425441,0,0,0,0.0
61,1.0,9190.0,0.162767925,7,1,0.054997885,0,0,0,0.0
40,2.0,5437.0,0.4730549935626264,4,1,0.439190974,0,0,1,1.0
31,0.0,5437.0,0.17160198638955307,10,1,0.0,1,0,0,1.0
72,0.0,6500.0,0.601292109,10,1,0.616638309,0,0,0,0.0
63,0.0,4333.0,0.599676973,18,1,0.04074705,0,0,0,0.0
61,2.0,13779.0,0.131567489,8,1,0.2232169,0,0,0,0.0
34,0.0,5437.0,0.6196431855802832,6,2,0.125357938,0,0,0,1.0
75,0.0,2664.0,0.571857411,9,2,0.9999999,1,0,0,0.0
71,0.0,4500.0,0.368584759,6,1,0.0,0,0,0,0.0
25,0.0,5437.0,0.2181350009196248,6,0,0.093924557,0,0,0,1.0
54,0.0,3900.0,0.771340682,12,1,0.040315028,0,0,0,0.0
59,0.0,8000.0,0.126484189,5,1,0.0,0,0,0,0.0
49,0.0,3000.0,0.35988004,4,1,0.009887045,0,0,0,0.0
26,0.0,3400.0,0.192884446,7,0,0.123312781,0,0,0,0.0
37,3.0,7506.0,0.362861329,5,2,0.955400605,0,0,0,0.0
33,0.0,4000.0,0.178455386,5,1,0.011572498,0,0,0,0.0
83,,5437.0,0.0038624241309545707,3,0,0.048147387,0,0,0,1.0
35,0.0,5000.0,1.681663667,6,2,0.949117007,1,0,0,0.0
70,0.0,4100.0,0.217020239,13,1,0.024410121,0,0,0,0.0
47,3.0,7478.0,0.372509694,5,2,0.9999999,1,0,0,0.0
27,0.0,2400.0,0.015410246,1,0,0.9999999,0,0,0,0.0
55,3.0,11441.0,0.033298374,3,0,0.469168901,0,0,0,0.0
53,1.0,9400.0,0.307520477,7,1,0.186735936,0,0,0,0.0
48,0.0,3600.0,0.450708137,9,1,0.02779651,0,0,0,0.0
75,0.0,8700.0,0.1517067,4,1,0.143621409,0,0,0,0.0
49,0.0,4200.0,1.063794335,8,3,0.086414017,0,0,0,0.0
47,0.0,5437.0,1.0209674452823247,6,3,0.368285794,0,0,0,1.0
40,2.0,11558.0,0.320529458,11,7,0.051971212,0,0,0,0.0
40,,5437.0,0.5767886702225492,5,2,0.127521154,0,0,0,1.0
48,2.0,9000.0,0.087656927,7,0,0.459379141,0,0,0,0.0
31,0.0,4600.0,0.558356879,5,1,0.368280705,1,0,0,0.0
50,0.0,8500.0,0.341724503,8,1,0.292707293,0,0,0,0.0
48,0.0,5437.0,0.45834099687327573,14,1,0.272541498,0,0,0,1.0
50,0.0,2500.0,0.049980008,3,0,0.838161838,0,2,0,0.0
51,0.0,4500.0,0.312819373,7,2,0.00982871,0,0,0,0.0
26,0.0,2500.0,0.006397441,3,0,0.011784693,0,0,0,0.0
50,0.0,11070.0,0.340890615,7,2,0.000349063,1,0,0,0.0
63,0.0,7083.0,0.070299266,12,0,0.170373934,0,0,0,0.0
61,0.0,5437.0,0.5560051498988413,6,1,0.050174338,0,0,0,1.0
74,0.0,5437.0,0.26466801544969654,5,1,0.597928157,0,0,0,1.0
62,0.0,6100.0,0.124897558,6,1,0.112090211,0,0,0,0.0
41,3.0,2919.0,0.943150685,11,1,0.979082344,0,0,0,0.0
82,,5437.0,0.05241861320581203,10,1,0.019467242,0,0,0,1.0
70,0.0,833.0,0.07793765,5,0,0.038201248,0,0,0,0.0
43,0.0,8200.0,0.488111206,11,2,0.168785839,0,0,0,0.0
23,,5437.0,0.0,1,0,0.9999999,0,0,0,1.0
54,1.0,16827.0,0.156821963,16,1,0.143347263,0,0,0,0.0
43,2.0,8291.0,0.831765557,8,2,0.0,0,0,0,0.0
69,0.0,3512.0,0.001423285,13,0,0.002394705,0,0,0,0.0
50,1.0,4400.0,0.268802545,9,0,1.016146952,1,0,0,0.0
44,0.0,5437.0,0.008644473054993563,2,0,0.137724551,0,0,0,1.0
43,0.0,2309.0,0.181385281,6,0,0.33053786,0,0,0,0.0
80,0.0,10500.0,9.52e-05,7,0,0.001289268,0,0,0,0.0
30,0.0,4666.0,0.102206985,3,0,0.167183282,0,0,0,0.0
80,0.0,4700.0,0.012975963,5,0,0.042269074,0,0,0,0.0
67,0.0,5437.0,0.39359941144013244,9,2,0.007545814,0,0,0,1.0
58,0.0,6800.0,0.067784149,5,1,0.0,0,0,0,0.0
24,0.0,5437.0,0.014162221813500093,3,0,1.0929557681400022,3,0,0,1.0
35,1.0,2500.0,0.352658936,7,0,0.706041994,0,0,0,0.0
22,,5437.0,0.0,0,0,0.9999999,0,0,0,1.0
86,0.0,3000.0,0.102965678,4,0,0.042718238,0,0,0,0.0
49,3.0,5437.0,0.09784807798418245,4,0,0.087022285,0,0,0,1.0
50,2.0,6200.0,0.311240123,6,1,0.082723513,0,0,0,0.0
48,1.0,15200.0,0.568186304,10,1,0.813605027,1,0,0,0.0
47,0.0,4000.0,0.894276431,5,2,0.99620038,1,0,0,0.0
50,0.0,8142.0,0.213926071,8,1,0.467410002,0,0,0,0.0
49,0.0,5437.0,0.2216295751333456,9,1,0.082849743,0,0,0,1.0
75,1.0,13000.0,0.295823398,12,2,0.077113902,0,0,0,0.0
30,0.0,4833.0,0.219486967,6,0,0.752185885,0,0,0,0.0
74,1.0,13000.0,0.051688332,5,0,0.0,0,0,0,0.0
57,0.0,12000.0,0.048412632,12,0,0.137565352,0,0,0,0.0
63,1.0,11746.0,0.463182089,9,2,0.45993612,0,0,0,0.0
52,2.0,5437.0,0.3314327754276255,13,2,0.015433205,0,0,0,1.0
60,0.0,3166.0,0.319229555,7,1,0.954045954,0,0,1,0.0
62,0.0,5437.0,0.8261909141070444,14,2,0.297757298,0,0,0,1.0
35,0.0,16666.0,0.268974621,18,1,0.049445269,0,0,0,0.0
31,0.0,2400.0,0.214493961,7,0,0.013553159,0,0,0,0.0
47,0.0,520.0,2.4702802109800093,6,2,0.0,0,0,0,0.0
48,0.0,5437.0,0.586536693029244,10,2,0.009272486,0,0,0,1.0
53,2.0,5437.0,0.3117528048556189,6,2,0.013042276,0,0,0,1.0
82,0.0,15000.0,0.033864409,9,1,0.034782004,0,0,0,0.0
47,0.0,18738.0,0.072202359,6,0,0.90454453,0,0,0,0.0
46,0.0,3594.0,0.488734353,12,2,0.951116543,1,0,0,0.0
37,1.0,8849.0,0.685762712,12,2,0.606744666,0,0,0,0.0
51,0.0,5437.0,0.6312304579731469,8,2,0.962541553,0,0,0,1.0
53,3.0,8900.0,0.716548702,15,2,0.677004286,0,0,0,0.0
69,0.0,1688.0,0.455298993,3,1,0.847472151,0,0,1,0.0
48,1.0,4800.0,0.410747761,11,1,0.38225696,0,0,0,0.0
59,0.0,5500.0,0.619160153,9,2,0.000222216,0,0,0,0.0
35,0.0,2830.0,0.99823384,5,1,0.0,0,0,0,0.0
63,0.0,5437.0,0.013242597020415671,1,0,0.9999999,0,0,0,1.0
90,,5437.0,0.005149898841272761,5,0,0.000509072,0,0,0,1.0
31,1.0,3333.0,0.356328734,4,0,0.854438969,0,0,0,0.0
64,0.0,2750.0,0.469283897,10,2,0.027080013,0,0,0,0.0
76,0.0,5192.0,0.124205661,14,1,0.007768786,0,0,0,0.0
49,0.0,5000.0,1.288742252,15,2,0.286437372,0,0,0,0.0
48,1.0,5437.0,0.0025749494206363803,0,0,0.9999999,0,0,1,1.0
22,0.0,820.0,0.0,2,0,0.0,0,0,0,0.0
29,3.0,3500.0,0.654384462,7,1,0.0,0,0,0,0.0
71,0.0,5437.0,0.4000367849917234,45,3,0.131969151,0,0,0,1.0
60,0.0,5437.0,0.3972779106124701,5,2,0.0,0,0,0,1.0
57,0.0,5437.0,0.387897737723009,5,1,0.9999999,1,0,0,1.0
56,3.0,10960.0,0.325882675,13,1,0.039483404,0,0,0,0.0
39,0.0,7196.0,0.00736418,8,0,0.036149579,0,0,0,0.0
50,0.0,2000.0,1.001999,13,1,0.058632577,0,0,0,0.0
46,2.0,3916.0,0.442175134,10,1,0.369672233,1,0,0,0.0
34,0.0,8000.0,0.365579303,9,2,0.371301304,0,0,0,0.0
67,0.0,5437.0,0.000551774875850653,2,0,0.016131183,0,0,0,1.0
47,2.0,10833.0,0.206479601,3,1,0.9999999,0,0,0,0.0
37,0.0,3269.0,1.060550459,8,2,0.470982287,1,0,0,0.0
25,0.0,720.0,0.760055479,4,0,0.103462793,0,0,0,0.0
57,0.0,1250.0,2.4702802109800093,16,2,0.602377253,0,0,0,0.0
32,2.0,5700.0,0.240834941,5,1,0.9999999,0,0,0,0.0
65,2.0,3750.0,0.058917622,2,0,0.10783798,0,0,0,0.0
61,1.0,18629.0,0.16661299,6,2,0.0,0,0,0,0.0
64,1.0,5200.0,1.373582003,17,3,0.117508854,0,0,0,0.0
32,2.0,4700.0,0.298447139,11,0,0.705292067,0,0,1,0.0
40,0.0,5000.0,0.054389122,3,0,0.01439856,0,0,0,0.0
44,0.0,5083.0,0.174075531,7,0,0.381601596,0,0,0,0.0
65,0.0,1166.0,0.044558698,1,0,0.0419985,0,0,0,0.0
40,2.0,5950.0,0.614518568,15,3,0.104939571,0,0,0,0.0
33,0.0,2939.0,0.117687075,3,0,0.75784843,0,0,1,0.0
68,0.0,9600.0,0.023018436,5,0,0.149378363,1,0,0,0.0
41,2.0,6886.0,0.295193843,10,1,0.082953177,0,0,0,0.0
28,0.0,3402.0,0.132823979,3,0,0.679741578,0,0,0,0.0
26,1.0,1200.0,0.599500416,2,1,0.9999999,0,0,0,0.0
41,2.0,3700.0,0.349094839,4,1,0.076610844,0,0,0,0.0
76,0.0,4973.0,0.363490149,7,1,0.285128027,0,0,0,0.0
56,0.0,5437.0,0.0034945742137208018,1,0,0.9999999,0,0,1,1.0
73,1.0,4600.0,0.437730928,16,1,0.119141267,0,0,0,0.0
50,1.0,2636.0,0.611679939,8,1,0.04778136,0,0,0,0.0
69,0.0,3484.0,0.006886657,2,0,0.046164102,0,0,0,0.0
48,0.0,9512.0,0.0,4,0,0.0,0,0,0,0.0
26,0.0,3750.0,0.107971208,3,0,0.064269806,0,0,0,0.0
36,0.0,6660.0,0.081669419,3,0,0.9999999,0,0,0,0.0
26,0.0,2274.0,0.139340659,7,0,0.093607998,0,0,0,0.0
55,0.0,5000.0,0.424715057,8,1,0.145677086,0,0,0,0.0
74,0.0,6100.0,0.079331257,10,1,0.081052171,0,0,0,0.0
22,0.0,3200.0,0.119337707,3,0,0.624375624,0,0,0,0.0
58,0.0,4388.0,0.461380725,8,0,0.269465391,0,0,0,0.0
32,0.0,5437.0,0.0,0,0,0.9999999,0,0,1,1.0
